hrs_Studied,prev_score,sleep,sample_practiced,extra_Curr,Result,
8,79,9,9,Yes,76,
6,65,8,9,No,54,
6,71,9,8,No,60,
8,83,4,1,Yes,74,
1,96,8,0,No,74,
2,94,4,9,No,66,
9,95,5,2,Yes,94,
8,92,5,5,No,83,
7,72,8,6,No,65,
7,91,5,7,No,82,
5,70,5,3,No,52,
2,57,6,7,No,34,
6,74,4,6,No,61,
3,51,5,7,No,30,
4,90,8,4,Yes,77,
2,64,6,9,Yes,45,
2,84,5,6,No,59,
8,70,9,3,No,66,
8,49,8,0,Yes,45,
6,86,4,2,Yes,73,
5,91,9,9,Yes,81,
8,73,5,8,Yes,72,
4,90,8,3,Yes,72,
4,42,9,4,Yes,27,
5,85,8,2,Yes,70,
1,78,7,5,No,51,
1,47,9,3,Yes,21,
2,71,8,4,Yes,50,
8,82,9,6,Yes,82,
7,68,7,6,No,58,
9,61,4,8,No,59,
5,59,4,1,No,41,
2,45,6,3,Yes,21,
7,82,9,7,Yes,78,
8,88,7,3,Yes,85,
7,68,8,2,No,59,
7,81,6,9,No,72,
5,95,9,5,No,83,
2,56,6,2,No,31,
6,70,9,1,No,58,
4,92,4,8,No,74,
2,73,8,2,Yes,50,
9,77,7,0,No,72,
7,96,4,8,No,84,
6,76,6,4,No,67,
5,43,5,6,No,29,
3,41,6,1,Yes,20,
4,51,5,0,Yes,31,
3,74,9,5,No,58,
8,45,4,4,Yes,39,
3,95,9,9,Yes,77,
7,85,7,5,Yes,78,
7,47,8,1,Yes,39,
7,60,5,6,Yes,51,
7,92,8,0,Yes,86,
2,97,9,7,Yes,78,
3,85,4,6,No,66,
9,74,4,6,Yes,74,
3,87,9,5,No,70,
2,54,9,9,Yes,38,
9,46,4,4,Yes,44,
9,54,7,8,Yes,52,
4,84,5,2,No,63,
9,45,8,8,Yes,46,
3,86,6,4,No,63,
7,56,9,7,Yes,50,
7,43,9,2,Yes,37,
8,61,4,6,No,52,
4,71,8,9,Yes,55,
3,98,8,3,Yes,77,
3,61,7,4,Yes,46,
5,66,5,3,No,52,
1,85,7,8,Yes,59,
3,54,7,6,Yes,32,
6,99,8,5,Yes,87,
3,83,5,5,No,61,
5,90,5,9,Yes,75,
9,61,5,6,No,59,
2,67,4,4,Yes,40,
2,81,5,9,Yes,61,
6,77,8,2,No,62,
6,99,4,2,No,86,
8,96,6,6,No,89,
2,48,9,9,No,29,
9,73,7,0,No,72,
2,75,5,3,Yes,53,
1,48,6,9,Yes,24,
2,54,5,7,No,30,
7,84,7,3,Yes,79,
8,59,8,0,Yes,51,
5,47,8,4,No,34,
6,97,7,0,No,87,
1,67,6,8,No,43,
6,90,4,7,Yes,80,
8,58,9,6,No,54,
3,96,9,4,Yes,80,
1,55,9,3,No,29,
4,50,4,6,No,34,
1,81,5,2,No,58,
8,47,7,7,No,38,
5,72,7,4,Yes,57,
1,49,4,4,Yes,20,
8,57,6,0,Yes,49,
9,74,9,9,No,73,
2,82,7,7,Yes,61,
9,89,8,6,Yes,87,
8,42,8,0,Yes,37,
7,79,7,3,No,69,
3,66,9,3,Yes,46,
2,98,9,8,No,79,
7,67,9,9,No,60,
5,85,6,1,Yes,68,
6,45,8,3,Yes,38,
4,86,6,9,No,71,
2,53,4,2,No,28,
9,46,5,9,No,44,
3,49,9,4,Yes,31,
7,54,4,6,No,41,
8,70,5,4,No,63,
2,68,8,4,No,44,
6,81,5,3,Yes,69,
8,93,5,8,No,88,
7,56,7,5,No,49,
3,98,5,9,No,76,
1,90,7,5,No,63,
6,68,5,5,No,55,
8,88,7,5,Yes,86,
6,83,8,0,Yes,71,
5,54,8,5,No,41,
8,65,5,3,No,58,
2,51,6,1,No,26,
1,64,8,5,No,39,
1,80,4,0,No,54,
4,44,4,0,No,25,
6,43,7,4,Yes,29,
9,83,6,5,No,81,
1,87,9,1,No,65,
1,80,7,9,Yes,57,
5,96,5,7,Yes,85,
5,70,8,3,Yes,60,
5,42,6,3,Yes,27,
6,92,7,9,No,82,
8,42,7,4,Yes,37,
3,65,4,9,Yes,48,
9,89,5,3,Yes,85,
1,56,7,4,No,28,
4,99,4,9,No,83,
9,49,6,2,No,47,
8,41,7,7,Yes,37,
9,63,9,5,No,62,
1,50,9,7,Yes,26,
9,63,4,4,Yes,59,
3,74,9,6,Yes,59,
9,62,5,9,Yes,56,
1,71,8,6,No,46,
1,62,9,5,No,35,
9,73,6,9,No,71,
6,80,7,3,No,69,
4,58,4,5,Yes,41,
7,41,7,8,Yes,34,
5,99,8,3,Yes,89,
7,90,7,5,Yes,83,
8,41,7,5,Yes,33,
8,54,4,2,No,48,
1,95,8,3,No,71,
8,60,6,2,Yes,52,
6,74,4,2,Yes,63,
4,44,8,9,No,27,
8,82,8,3,No,79,
3,66,7,3,Yes,44,
4,63,5,5,No,45,
6,46,5,3,No,34,
7,45,6,5,Yes,34,
4,85,7,1,Yes,69,
4,72,5,3,No,56,
7,97,4,1,No,86,
6,88,6,7,Yes,78,
8,56,7,8,No,49,
1,85,9,6,No,67,
7,81,4,5,No,71,
7,69,5,7,Yes,61,
7,47,5,3,No,36,
7,79,5,9,No,69,
8,85,5,1,Yes,80,
9,46,8,3,Yes,39,
9,45,9,4,No,39,
2,43,6,8,Yes,21,
7,40,6,4,Yes,30,
7,54,5,8,No,47,
4,70,6,8,Yes,53,
9,64,9,7,No,59,
8,86,4,4,No,79,
1,72,4,1,Yes,44,
2,91,6,4,No,66,
2,74,5,0,No,51,
8,94,7,7,No,90,
1,44,9,1,No,16,
4,44,5,6,No,23,
5,75,8,1,Yes,62,
9,56,7,4,Yes,51,
7,92,9,9,No,84,
8,91,8,6,No,86,
9,53,6,5,Yes,50,
7,97,8,4,No,90,
5,68,6,5,No,55,
5,47,8,1,No,31,
6,73,7,9,Yes,64,
5,79,8,0,No,64,
9,40,5,0,Yes,38,
3,68,6,7,No,46,
3,75,4,2,No,54,
7,90,8,2,Yes,81,
7,76,6,8,Yes,67,
6,68,4,5,No,54,
3,44,6,3,No,19,
7,92,6,3,No,85,
5,71,4,6,Yes,54,
7,99,4,5,No,89,
2,91,7,1,Yes,66,
6,63,9,8,No,55,
8,58,8,1,No,52,
1,51,8,7,No,27,
4,91,6,3,No,74,
1,40,5,9,No,14,
1,46,5,0,No,19,
8,56,9,0,No,52,
7,73,6,8,Yes,63,
1,82,7,3,No,55,
2,46,4,0,No,18,
4,56,6,2,No,39,
1,98,8,2,No,74,
3,42,5,6,Yes,23,
8,68,5,5,Yes,57,
8,61,5,7,No,54,
8,77,7,6,No,67,
6,93,8,0,Yes,86,
6,82,7,2,Yes,71,
5,68,4,8,Yes,52,
9,89,6,3,No,85,
4,89,6,2,Yes,72,
7,93,5,4,Yes,88,
1,81,5,7,No,55,
9,44,4,0,No,39,
7,69,7,1,No,58,
9,62,9,6,Yes,65,
7,94,9,0,Yes,90,
2,60,9,4,Yes,35,
6,95,8,9,Yes,88,
4,65,4,7,No,48,
3,93,6,5,Yes,72,
2,86,6,2,No,60,
6,60,7,6,Yes,45,
8,59,4,2,Yes,53,
6,62,8,4,Yes,49,
9,43,4,6,No,39,
5,60,4,1,Yes,42,
2,60,7,9,No,35,
8,40,8,3,No,34,
9,54,9,1,No,54,
4,56,6,6,No,37,
6,90,5,2,Yes,78,
8,53,9,8,Yes,49,
9,98,8,5,No,96,
5,58,6,0,No,43,
6,89,9,9,Yes,80,
4,99,7,7,Yes,80,
5,73,8,6,No,62,
7,45,8,0,Yes,37,
9,84,6,2,Yes,81,
6,88,6,2,Yes,74,
6,45,4,2,No,30,
8,92,4,6,No,87,
4,93,8,5,No,74,
3,44,5,1,No,20,
7,46,7,4,No,37,
5,72,6,5,Yes,55,
2,52,4,1,Yes,25,
2,90,7,0,Yes,67,
6,93,9,3,No,78,
8,40,9,3,Yes,35,
1,52,8,3,No,24,
6,82,6,0,No,72,
2,66,9,2,No,42,
2,46,6,6,No,24,
7,91,4,3,No,82,
1,42,9,1,No,15,
6,97,5,7,Yes,87,
7,64,9,0,No,59,
8,72,6,8,Yes,67,
7,79,5,4,No,69,
6,56,7,1,Yes,45,
9,84,9,3,No,83,
3,53,6,2,No,31,
6,76,9,6,Yes,61,
4,97,9,5,No,80,
2,95,6,8,No,70,
1,93,5,3,Yes,67,
1,62,4,2,Yes,37,
3,98,9,6,No,81,
4,63,8,5,Yes,46,
2,68,7,4,Yes,46,
1,77,6,9,No,52,
4,98,9,6,Yes,84,
7,93,4,4,No,84,
6,66,6,8,Yes,58,
6,77,9,3,No,66,
9,92,7,0,No,85,
2,79,8,9,No,55,
4,84,6,4,Yes,67,
5,89,9,0,No,75,
1,62,5,0,Yes,36,
8,70,4,0,No,64,
8,75,8,0,No,69,
6,56,6,7,No,42,
5,76,9,1,Yes,64,
8,42,8,8,No,38,
3,75,5,6,No,56,
3,94,6,2,Yes,73,
2,44,8,8,No,28,
5,85,6,3,No,67,
3,54,6,6,Yes,34,
3,91,8,2,Yes,73,
6,88,6,4,Yes,79,
8,45,5,3,No,38,
2,98,8,5,Yes,78,
4,49,9,8,No,35,
7,93,8,4,No,85,
1,71,5,0,Yes,45,
1,62,5,4,Yes,37,
7,87,5,4,No,78,
7,56,9,8,Yes,52,
1,85,9,7,Yes,64,
1,59,6,4,No,32,
4,83,6,4,Yes,65,
5,80,7,1,Yes,67,
5,54,6,8,Yes,40,
4,83,5,3,No,64,
8,85,7,6,Yes,79,
7,97,5,9,Yes,91,
9,61,4,5,No,56,
7,89,9,4,No,85,
1,91,8,4,No,64,
7,45,4,6,No,34,
1,43,9,1,Yes,16,
7,97,9,8,No,88,
8,62,5,1,No,53,
9,83,6,8,Yes,80,
3,84,8,3,No,64,
4,58,6,9,No,37,
4,93,6,9,Yes,75,
9,84,8,5,No,82,
7,70,8,0,No,60,
3,83,4,4,Yes,64,
5,91,5,5,Yes,76,
7,42,6,8,Yes,35,
8,67,5,8,Yes,61,
1,42,5,8,Yes,18,
2,53,7,2,Yes,25,
7,57,4,3,Yes,47,
2,66,6,7,Yes,47,
7,90,9,7,Yes,81,
9,99,8,1,Yes,99,
2,49,8,7,Yes,28,
7,88,5,6,Yes,77,
4,54,4,8,No,37,
2,58,4,4,Yes,35,
7,48,6,1,Yes,38,
5,43,6,4,Yes,31,
1,54,5,1,Yes,29,
5,90,5,4,Yes,77,
3,87,5,8,No,70,
7,47,7,6,No,37,
6,88,4,6,No,75,
8,92,5,0,No,83,
5,40,4,8,Yes,24,
2,46,9,5,No,23,
9,92,8,6,No,90,
8,70,8,1,Yes,64,
6,57,4,0,No,41,
7,51,9,3,No,44,
9,87,8,8,Yes,84,
7,69,8,8,Yes,65,
3,72,8,2,No,54,
6,98,6,0,Yes,84,
7,86,9,1,No,78,
2,46,6,8,Yes,21,
3,67,4,8,No,49,
4,88,4,0,No,69,
6,42,7,8,No,31,
1,82,6,0,Yes,56,
9,45,4,9,Yes,41,
5,70,6,3,No,54,
7,77,7,4,Yes,69,
9,54,4,7,Yes,53,
9,46,4,4,No,40,
1,82,4,4,Yes,58,
1,69,4,3,Yes,41,
3,66,5,8,No,46,
6,56,9,7,No,50,
2,94,9,8,Yes,75,
1,57,6,6,Yes,32,
1,61,6,6,Yes,37,
5,95,6,4,No,83,
4,92,7,9,Yes,75,
1,65,5,0,Yes,39,
4,90,6,5,Yes,74,
3,66,6,9,Yes,43,
2,79,4,5,Yes,56,
9,63,4,9,Yes,58,
1,91,4,3,No,64,
7,47,6,1,No,39,
4,60,4,0,No,38,
5,68,6,2,Yes,53,
5,82,7,8,Yes,68,
1,60,7,0,No,36,
6,42,8,4,No,29,
9,70,5,9,No,67,
2,94,4,5,No,72,
7,66,9,8,No,61,
6,85,4,0,Yes,70,
5,66,5,4,Yes,51,
4,48,5,0,Yes,32,
4,96,8,1,Yes,80,
6,72,5,1,Yes,62,
4,72,6,4,No,59,
5,65,4,9,No,50,
6,67,5,3,Yes,57,
5,83,6,5,No,70,
7,82,5,4,Yes,70,
9,70,9,1,Yes,69,
7,92,6,8,No,87,
7,40,7,9,Yes,29,
4,59,6,7,Yes,42,
1,51,8,8,Yes,27,
8,56,6,5,No,49,
4,54,5,4,No,35,
1,73,7,4,Yes,46,
5,89,7,1,Yes,76,
8,55,6,3,No,47,
4,43,5,1,No,22,
8,47,7,1,No,36,
8,73,9,7,No,66,
3,85,6,3,Yes,68,
9,64,6,3,Yes,61,
3,54,6,6,Yes,36,
1,67,7,3,No,39,
2,48,4,8,No,20,
6,41,5,8,Yes,28,
2,56,8,2,No,29,
6,97,8,5,Yes,86,
1,49,5,6,No,25,
1,48,4,2,Yes,20,
5,70,5,3,Yes,58,
9,41,6,0,Yes,38,
8,63,9,8,Yes,62,
3,58,5,6,No,37,
3,56,5,9,Yes,34,
1,82,9,6,Yes,56,
3,88,7,8,Yes,72,
1,49,8,5,Yes,25,
8,89,8,7,No,82,
1,94,6,4,Yes,70,
5,67,9,7,Yes,52,
9,77,6,9,No,76,
7,87,7,0,Yes,78,
4,67,6,2,Yes,51,
9,98,9,3,Yes,96,
9,89,9,8,Yes,90,
2,91,4,7,No,64,
6,89,7,7,No,79,
4,40,9,1,No,22,
8,99,9,6,No,96,
7,42,7,2,No,32,
7,54,5,5,No,42,
9,91,5,3,Yes,88,
5,49,4,5,Yes,36,
6,60,9,3,Yes,48,
1,76,7,2,Yes,51,
6,54,7,1,No,40,
2,62,5,3,Yes,34,
6,53,8,9,Yes,43,
9,54,8,1,No,59,
8,49,9,6,Yes,42,
9,95,5,0,Yes,93,
8,48,9,0,No,37,
3,83,6,4,Yes,63,
8,78,7,6,Yes,70,
6,44,9,0,No,33,
6,64,4,3,Yes,50,
6,95,8,4,Yes,84,
3,81,9,1,Yes,60,
1,96,6,6,Yes,67,
4,65,7,3,Yes,47,
6,47,6,7,No,34,
2,61,9,0,Yes,38,
7,91,7,9,Yes,84,
7,64,7,0,Yes,53,
4,87,5,0,No,69,
4,51,5,3,No,32,
1,48,4,0,No,21,
2,49,4,4,Yes,30,
9,87,6,5,Yes,85,
8,49,5,6,Yes,45,
8,48,7,7,Yes,43,
9,65,5,7,Yes,63,
7,74,7,1,No,64,
9,66,5,3,Yes,62,
2,99,7,6,Yes,76,
6,70,6,8,No,62,
3,58,5,8,No,40,
6,82,8,2,No,71,
3,77,8,6,No,56,
8,45,7,3,No,38,
4,54,6,8,Yes,39,
6,68,7,6,Yes,62,
9,86,6,5,Yes,84,
2,84,4,8,Yes,64,
2,93,5,6,Yes,71,
7,44,6,7,No,38,
2,53,7,4,Yes,26,
2,92,4,3,Yes,67,
4,41,7,0,No,23,
9,62,8,7,No,57,
8,83,8,5,Yes,80,
2,91,5,3,Yes,68,
8,85,9,2,No,77,
4,58,5,4,Yes,37,
2,63,4,3,No,39,
7,59,8,6,Yes,49,
6,86,6,5,No,74,
5,66,8,2,No,53,
1,91,9,9,No,67,
2,63,5,0,Yes,38,
8,56,7,6,No,47,
1,64,4,4,No,40,
3,85,9,0,Yes,68,
2,94,8,0,Yes,70,
5,70,6,5,Yes,54,
4,67,9,3,No,49,
7,89,6,7,No,79,
5,98,6,1,No,82,
8,67,4,3,Yes,62,
4,61,6,7,Yes,46,
6,95,6,7,No,86,
4,98,8,4,Yes,80,
2,44,4,2,Yes,17,
1,93,7,3,No,69,
1,83,7,2,No,58,
8,81,6,1,Yes,74,
4,47,9,3,No,32,
5,77,5,8,Yes,64,
8,67,4,5,Yes,57,
7,96,5,3,No,82,
8,86,4,0,No,78,
8,51,4,6,Yes,40,
6,96,8,1,Yes,88,
2,64,6,5,No,42,
6,77,8,9,Yes,67,
1,83,9,0,Yes,56,
1,54,5,6,Yes,26,
3,83,5,3,Yes,56,
3,80,7,2,Yes,63,
5,90,9,9,No,78,
1,92,9,6,Yes,68,
6,73,8,2,Yes,66,
7,99,8,7,No,90,
3,84,9,3,No,65,
4,52,8,2,No,33,
3,47,7,6,Yes,32,
1,98,8,6,Yes,74,
8,52,8,8,No,48,
2,75,9,9,No,57,
1,45,9,6,No,22,
8,77,8,5,No,69,
7,71,8,2,No,62,
7,60,9,3,Yes,52,
4,83,5,7,No,66,
9,83,6,5,Yes,81,
6,88,5,8,Yes,75,
2,98,8,7,No,80,
1,46,4,7,No,20,
1,65,4,9,No,40,
9,54,7,9,No,55,
4,95,5,6,No,78,
5,88,9,9,Yes,76,
3,81,7,0,No,60,
4,62,7,4,No,44,
8,91,4,6,Yes,85,
4,77,5,9,No,56,
9,80,6,8,No,76,
9,54,9,3,No,49,
6,87,5,7,Yes,72,
2,92,7,0,No,69,
7,79,8,3,No,72,
9,55,7,3,No,50,
6,71,5,1,No,57,
3,76,4,2,Yes,56,
7,57,5,2,No,46,
5,59,6,8,Yes,45,
1,85,9,6,No,60,
3,41,9,1,No,22,
5,94,8,8,No,81,
7,62,8,7,Yes,54,
3,69,7,5,No,48,
6,42,5,5,No,28,
5,85,9,1,Yes,73,
1,78,4,2,No,52,
6,86,6,5,No,74,
8,88,7,2,No,84,
1,40,5,6,No,13,
2,80,4,4,Yes,57,
4,61,5,3,Yes,42,
2,68,4,7,Yes,47,
9,53,5,1,No,48,
8,87,5,2,No,81,
8,67,9,9,No,63,
4,60,7,3,No,43,
5,84,5,9,Yes,71,
4,71,5,5,No,49,
9,45,7,4,Yes,43,
2,93,7,4,No,69,
8,40,8,6,No,34,
2,60,8,7,Yes,37,
1,96,9,5,No,74,
3,43,7,2,Yes,21,
9,42,6,3,Yes,38,
3,88,9,0,No,67,
9,69,4,4,Yes,64,
7,70,7,9,Yes,61,
1,73,8,7,No,46,
5,58,5,2,Yes,41,
9,59,7,9,Yes,58,
3,62,7,3,No,40,
9,93,8,3,Yes,92,
5,98,8,5,No,86,
9,79,6,8,Yes,77,
6,64,9,9,No,52,
9,54,8,2,No,47,
7,77,8,3,No,70,
7,62,8,5,No,57,
8,91,9,5,No,90,
7,41,5,6,Yes,32,
9,96,7,0,No,93,
9,96,7,8,No,94,
6,54,8,1,Yes,42,
7,91,9,3,No,82,
2,83,6,2,Yes,58,
9,74,8,2,Yes,68,
1,49,9,4,No,25,
1,53,9,6,Yes,30,
3,66,6,6,Yes,46,
6,93,9,6,Yes,86,
5,53,7,2,No,42,
2,74,6,8,Yes,49,
9,72,6,5,No,70,
4,91,4,9,No,74,
4,40,6,7,Yes,26,
5,73,6,0,No,56,
8,58,5,3,Yes,54,
4,63,7,6,Yes,48,
5,81,8,8,No,70,
4,43,4,2,No,22,
6,75,6,5,No,62,
3,52,5,7,Yes,33,
8,97,5,2,Yes,93,
6,71,9,5,Yes,62,
5,48,8,8,No,31,
2,78,8,8,Yes,60,
7,55,7,5,Yes,50,
2,89,9,4,Yes,67,
1,42,6,0,Yes,17,
7,91,5,2,No,82,
5,59,4,2,Yes,41,
1,49,7,3,No,24,
4,95,6,4,Yes,78,
4,97,9,7,Yes,80,
7,97,8,8,Yes,93,
9,61,9,6,No,64,
2,87,6,9,No,60,
1,42,9,5,No,18,
2,50,8,2,Yes,28,
7,64,6,8,Yes,54,
6,81,4,9,No,71,
4,87,7,0,Yes,68,
1,47,9,8,Yes,23,
1,48,8,2,No,20,
5,54,4,8,Yes,37,
1,71,5,9,Yes,47,
7,92,4,0,Yes,81,
1,42,4,7,No,18,
1,43,4,5,Yes,16,
2,69,8,8,No,49,
3,52,5,3,Yes,33,
1,83,7,4,No,60,
9,60,4,5,No,55,
8,80,8,8,No,75,
5,96,8,5,No,81,
2,85,7,8,Yes,64,
5,58,6,1,No,41,
6,78,5,3,Yes,68,
1,87,5,2,Yes,59,
4,61,9,3,No,44,
9,59,4,0,Yes,55,
2,76,6,1,Yes,54,
5,70,5,3,Yes,53,
1,49,9,9,Yes,24,
4,57,4,3,No,37,
4,82,6,4,Yes,65,
6,78,8,8,Yes,69,
9,85,4,0,Yes,82,
3,59,6,7,Yes,39,
9,57,7,2,Yes,54,
6,50,5,8,No,36,
7,61,4,7,Yes,55,
2,98,9,7,No,78,
6,83,8,8,Yes,73,
6,57,9,3,No,49,
2,97,4,4,Yes,74,
2,73,5,6,Yes,51,
2,62,5,1,No,37,
1,40,6,6,No,16,
5,94,9,2,No,84,
8,49,9,5,Yes,47,
2,92,8,5,No,70,
5,40,6,5,No,28,
8,77,8,9,No,72,
5,78,4,1,Yes,60,
2,88,4,8,Yes,67,
3,48,9,7,Yes,33,
6,70,6,6,No,58,
5,46,7,8,Yes,36,
4,56,5,3,Yes,35,
4,74,6,1,Yes,56,
5,87,6,3,Yes,71,
2,76,4,9,No,51,
9,91,5,2,Yes,88,
2,57,6,1,No,36,
2,72,4,1,No,50,
9,43,4,7,No,42,
3,62,9,4,No,44,
7,50,9,5,No,42,
4,91,6,7,No,75,
6,48,6,6,Yes,34,
4,69,4,6,No,54,
7,47,9,6,Yes,36,
1,79,6,6,No,53,
3,44,5,7,Yes,24,
3,51,4,0,No,30,
1,40,4,2,Yes,13,
6,54,6,0,Yes,43,
9,64,6,7,No,56,
8,57,6,1,No,50,
7,77,5,6,No,67,
8,81,4,5,No,74,
6,85,7,0,Yes,73,
9,92,5,5,Yes,90,
3,65,5,8,No,42,
9,79,9,2,No,77,
4,98,4,6,Yes,84,
7,42,7,3,No,37,
9,93,4,0,Yes,91,
2,61,5,6,No,34,
2,65,6,0,No,40,
9,58,4,3,Yes,53,
3,83,4,8,Yes,63,
9,83,6,4,No,82,
5,86,7,6,Yes,73,
6,99,7,6,No,86,
2,78,4,2,Yes,56,
8,98,6,7,No,94,
9,75,9,0,No,74,
2,60,4,3,No,37,
6,80,6,9,Yes,69,
6,93,5,3,Yes,79,
8,87,9,1,Yes,83,
5,65,6,5,Yes,50,
9,52,4,0,No,47,
1,75,8,2,Yes,53,
9,63,7,8,Yes,62,
7,80,4,9,Yes,75,
4,65,6,5,No,48,
3,60,9,1,Yes,40,
6,57,9,8,Yes,45,
1,54,6,1,No,27,
3,54,7,6,No,32,
2,45,4,0,No,20,
9,82,9,4,No,80,
3,70,9,6,No,51,
2,67,8,2,No,44,
4,47,5,3,No,29,
2,68,8,4,Yes,46,
1,60,5,2,No,37,
6,56,9,5,No,44,
8,95,5,2,No,90,
2,96,4,7,No,75,
9,88,9,6,No,84,
3,63,9,0,Yes,44,
8,97,5,1,Yes,91,
8,99,6,3,Yes,94,
3,89,5,4,Yes,69,
3,75,5,9,Yes,57,
6,70,7,3,Yes,55,
1,86,7,3,Yes,61,
4,73,4,8,No,54,
1,41,4,3,No,12,
3,81,6,3,No,62,
9,42,7,3,No,40,
5,69,8,1,No,57,
5,47,4,7,No,33,
4,91,4,3,Yes,71,
3,46,7,4,No,26,
5,51,7,7,No,39,
4,97,6,3,No,74,
8,58,7,4,Yes,56,
4,65,5,4,Yes,45,
8,67,9,5,Yes,61,
6,54,8,6,No,45,
5,53,9,2,No,43,
4,87,5,9,No,68,
4,98,5,2,Yes,79,
4,53,9,8,Yes,40,
9,42,5,0,No,37,
4,89,4,9,Yes,72,
9,68,9,7,No,67,
6,99,5,9,Yes,93,
7,93,4,2,Yes,85,
3,45,7,4,Yes,26,
8,88,8,2,No,84,
3,62,8,9,Yes,45,
1,67,5,0,No,41,
5,53,8,9,No,39,
2,53,4,4,No,28,
6,59,7,7,Yes,48,
9,52,5,4,Yes,46,
1,66,6,3,Yes,38,
4,99,9,8,No,87,
1,74,8,0,Yes,50,
1,84,8,4,Yes,63,
8,95,5,0,No,89,
2,41,9,5,No,19,
1,80,9,9,No,56,
8,84,8,8,Yes,82,
4,79,8,1,Yes,60,
3,87,6,3,No,67,
4,63,9,7,Yes,50,
5,68,4,2,No,52,
1,42,5,6,Yes,17,
1,84,5,6,No,61,
3,43,6,1,Yes,22,
6,89,6,9,No,79,
1,41,4,3,No,15,
2,59,7,0,No,34,
7,93,5,7,Yes,83,
1,92,9,9,Yes,71,
7,54,8,9,Yes,47,
4,88,4,8,No,70,
6,71,5,0,No,58,
8,81,9,6,No,74,
9,40,4,0,No,34,
6,77,7,0,No,66,
9,74,9,8,No,73,
4,90,5,9,No,72,
6,46,8,9,No,34,
8,84,9,5,No,80,
9,52,5,0,Yes,49,
3,88,4,6,No,69,
2,40,7,2,Yes,16,
6,53,9,9,No,46,
4,68,4,3,Yes,50,
1,97,4,3,No,67,
8,42,6,7,Yes,37,
9,85,4,0,No,78,
9,63,9,7,No,62,
2,40,7,8,No,18,
9,87,8,6,Yes,83,
7,49,6,0,No,42,
5,52,4,6,Yes,36,
7,75,9,5,Yes,64,
9,48,5,4,Yes,47,
8,53,6,4,Yes,48,
6,75,7,0,Yes,63,
4,49,5,5,No,31,
1,79,7,3,Yes,54,
6,62,5,0,Yes,46,
3,74,8,7,Yes,53,
6,94,7,7,Yes,86,
6,46,5,3,No,34,
4,81,7,6,No,66,
2,74,6,2,No,53,
9,41,7,7,Yes,32,
2,54,9,6,Yes,32,
3,48,7,4,Yes,26,
1,86,5,4,No,59,
7,56,7,8,Yes,45,
1,78,8,5,No,54,
9,91,4,5,Yes,89,
1,57,6,1,Yes,35,
5,54,9,4,No,40,
7,57,5,3,Yes,49,
3,63,7,9,No,46,
9,62,7,2,Yes,63,
8,51,7,8,No,43,
3,62,6,6,Yes,44,
5,60,9,3,Yes,48,
7,65,4,8,Yes,53,
4,47,8,8,Yes,32,
5,69,9,6,Yes,58,
3,73,8,4,No,50,
9,41,9,8,No,39,
9,44,5,6,Yes,41,
7,70,4,8,No,61,
2,72,4,2,No,49,
7,93,6,8,No,84,
7,43,9,0,No,32,
5,45,7,4,Yes,32,
9,62,4,1,No,60,
3,84,9,0,No,67,
4,58,7,2,Yes,46,
1,82,6,6,Yes,56,
6,84,9,2,Yes,74,
4,47,9,9,Yes,28,
1,78,5,9,Yes,52,
2,52,9,8,Yes,28,
3,40,5,2,Yes,18,
9,45,7,5,Yes,45,
8,46,7,1,No,41,
7,87,4,7,Yes,78,
4,66,6,9,No,48,
1,54,5,4,Yes,26,
8,91,4,1,Yes,86,
4,73,8,6,No,56,
3,97,4,2,Yes,77,
9,96,7,4,Yes,95,
4,62,8,8,No,47,
4,87,4,0,No,62,
9,88,9,1,No,87,
2,63,6,4,No,40,
5,54,5,3,No,35,
4,74,9,0,No,60,
9,43,8,6,Yes,41,
5,83,6,8,Yes,67,
9,76,4,0,Yes,70,
9,56,9,7,Yes,55,
2,70,7,8,Yes,54,
9,77,7,1,No,72,
3,49,6,0,No,26,
4,93,7,5,Yes,77,
1,89,5,6,No,67,
1,66,6,1,Yes,39,
1,81,6,4,No,54,
9,45,7,4,Yes,43,
8,95,6,6,Yes,89,
5,45,4,0,Yes,28,
5,91,8,9,No,80,
9,54,9,7,No,51,
3,43,8,4,Yes,23,
3,96,9,2,No,79,
7,87,7,8,Yes,77,
9,93,5,2,Yes,89,
6,95,5,6,No,80,
2,79,7,9,Yes,57,
1,46,7,6,Yes,20,
2,90,6,9,Yes,68,
1,97,5,7,No,71,
9,88,8,9,Yes,88,
8,92,7,7,Yes,85,
7,84,8,3,Yes,77,
3,86,9,0,Yes,66,
8,65,8,3,No,61,
2,97,5,5,Yes,74,
2,70,9,9,Yes,48,
3,41,8,5,No,18,
7,67,6,5,No,59,
1,81,6,6,No,55,
8,52,5,0,No,47,
7,57,6,9,No,52,
4,69,7,0,No,50,
5,94,9,6,Yes,77,
1,50,5,3,Yes,25,
4,52,9,5,No,35,
1,90,8,5,Yes,65,
1,63,7,8,No,40,
1,96,5,1,Yes,70,
7,68,8,3,No,61,
7,95,8,3,No,89,
4,93,8,6,Yes,77,
2,44,8,0,No,22,
3,74,8,4,Yes,55,
8,58,5,3,No,52,
8,94,6,1,No,88,
6,52,8,4,Yes,44,
9,44,7,8,No,39,
9,83,5,7,Yes,80,
4,53,4,8,Yes,35,
1,77,6,6,Yes,52,
1,61,7,9,Yes,34,
5,48,8,6,Yes,33,
